early_stopping/best_valid_loss,early_stopping/checks_since_best,early_stopping/distance_above_best,epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,offset/C,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/test/stress_mae,test/test/stress_rmse,test/test/virial_mae,test/test/virial_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/train/stress_mae,test/train/stress_rmse,test/train/virial_mae,test/train/virial_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,test/valid/stress_mae,test/valid/stress_rmse,test/valid/virial_mae,test/valid/virial_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise,valid/metrics/stress_mae,valid/metrics/stress_rmse,valid/metrics/virial_mae,valid/metrics/virial_rmse
,,,,,,145050,145052,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-6.9453229904174805,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,9.354345321655273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6329421997070312,0,0.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6,,,,,,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.936507701873779,,126.0,,0.6508945226669312,0.08917085081338882,0.7400653958320618,0.6508945226669312,0.08917085081338882,,,,,,,,,,,,,,,
,,,6,,,,,,,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.172839641571045,,162.0,,0.511934220790863,0.12429007142782211,0.6362242698669434,0.511934220790863,0.12429007142782211,,,,,,,,,,,,,,,
,,,,0.01,0.01,,,,,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7,,,,,,,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.681818008422852,,176.0,,0.5514896512031555,0.1485445499420166,0.7000342011451721,0.5514896512031555,0.1485445499420166,,,,,,,,,,,,,,,
,,,7,,,,,,,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.928571701049805,,112.0,,0.6160230040550232,0.0527547262609005,0.6687777042388916,0.6160230040550232,0.0527547262609005,,,,,,,,,,,,,,,
,,,7,,,,,,,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2644624710083,,121.0,,0.652818500995636,0.06621165573596954,0.7190301418304443,0.652818500995636,0.06621165573596954,,,,,,,,,,,,,,,
,,,7,,,,,,,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,100.0,,0.6370192170143127,0.4854218661785126,1.122441053390503,0.6370192170143127,0.4854218661785126,,,,,,,,,,,,,,,
,,,7,,,,,,,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.194244384765625,,139.0,,0.6398860216140747,0.13523145020008087,0.7751174569129944,0.6398860216140747,0.13523145020008087,,,,,,,,,,,,,,,
,,,7,,,,,,,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.494253158569336,,87.0,,0.6897380948066711,0.08067703247070312,0.7704151272773743,0.6897380948066711,0.08067703247070312,,,,,,,,,,,,,,,
,,,,0.01,0.01,,,,,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8,,,,,,,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00900936126709,,111.0,,0.9677554965019226,0.05969570204615593,1.0274511575698853,0.9677554965019226,0.05969570204615593,,,,,,,,,,,,,,,
,,,8,,,,,,,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.211180210113525,,161.0,,0.4381937086582184,0.07482460886240005,0.5130183100700378,0.4381937086582184,0.07482460886240005,,,,,,,,,,,,,,,
