Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
167.9000        -6.6678      -7.0642       0.3964  3066.8
168.0000        -6.6610      -7.0648       0.4038  3124.0
168.1000        -6.6633      -7.0440       0.3807  2945.2
168.2000        -6.6619      -7.0692       0.4073  3151.2
168.3000        -6.6614      -7.0733       0.4118  3186.0
168.4000        -6.6568      -7.0613       0.4045  3129.3
168.5000        -6.6584      -7.0730       0.4146  3207.5
168.6000        -6.6614      -7.0506       0.3892  3010.9
168.7000        -6.6636      -7.0992       0.4356  3370.1
168.8000        -6.6634      -7.1326       0.4692  3630.1
168.9000        -6.6670      -7.1019       0.4349  3364.9
169.0000        -6.6637      -7.1469       0.4832  3738.3
169.1000        -6.6654      -7.0548       0.3894  3012.3
169.2000        -6.6645      -7.0820       0.4175  3230.2
169.3000        -6.6672      -7.0897       0.4225  3269.0
169.4000        -6.6656      -6.9844       0.3188  2466.3
169.5000        -6.6654      -7.0964       0.4310  3334.4
169.6000        -6.6680      -7.0584       0.3904  3020.4
169.7000        -6.6657      -7.1209       0.4552  3521.2
169.8000        -6.6660      -7.0057       0.3397  2628.1
169.9000        -6.6671      -7.0885       0.4214  3260.0
170.0000        -6.6603      -7.0587       0.3983  3081.7
170.1000        -6.6569      -7.0184       0.3615  2796.4
170.2000        -6.6633      -7.0360       0.3727  2883.7
170.3000        -6.6596      -6.9692       0.3096  2395.3
170.4000        -6.6655      -7.0649       0.3994  3089.9
170.5000        -6.6619      -7.0224       0.3605  2789.0
170.6000        -6.6643      -7.0148       0.3505  2711.5
170.7000        -6.6556      -7.0051       0.3495  2703.8
170.8000        -6.6603      -7.0933       0.4330  3349.7
170.9000        -6.6598      -6.9832       0.3234  2501.6
171.0000        -6.6562      -7.0468       0.3906  3021.8
171.1000        -6.6645      -7.0666       0.4021  3110.9
171.2000        -6.6665      -7.0386       0.3721  2878.6
171.3000        -6.6650      -7.0278       0.3628  2806.7
171.4000        -6.6663      -7.0556       0.3893  3011.8
171.5000        -6.6634      -7.0580       0.3946  3053.1
171.6000        -6.6643      -7.0474       0.3830  2963.3
171.7000        -6.6629      -6.9428       0.2799  2165.5
171.8000        -6.6600      -7.0794       0.4194  3244.9
171.9000        -6.6635      -7.0499       0.3864  2989.5
172.0000        -6.6638      -7.1207       0.4568  3534.2
172.1000        -6.6638      -7.0749       0.4111  3180.1
172.2000        -6.6663      -7.0978       0.4316  3338.8
172.3000        -6.6656      -7.0598       0.3942  3049.9
172.4000        -6.6627      -7.0193       0.3566  2758.9
172.5000        -6.6647      -7.0134       0.3488  2698.2
172.6000        -6.6611      -7.0512       0.3901  3018.2
172.7000        -6.6668      -7.0565       0.3897  3014.9
172.8000        -6.6662      -7.0502       0.3841  2971.2
172.9000        -6.6660      -6.9825       0.3165  2448.8
173.0000        -6.6662      -7.0632       0.3970  3071.0
173.1000        -6.6648      -7.0590       0.3942  3049.6
173.2000        -6.6652      -7.0047       0.3395  2626.4
173.3000        -6.6615      -7.1180       0.4565  3531.4
173.4000        -6.6606      -6.9860       0.3254  2517.3
173.5000        -6.6658      -7.0381       0.3723  2880.5
173.6000        -6.6648      -7.0399       0.3751  2901.7
173.7000        -6.6663      -7.0416       0.3753  2903.1
173.8000        -6.6634      -6.9944       0.3310  2560.4
173.9000        -6.6609      -7.0373       0.3765  2912.6
174.0000        -6.6642      -7.0127       0.3485  2695.9
174.1000        -6.6648      -6.9990       0.3342  2585.5
174.2000        -6.6662      -7.0032       0.3370  2607.1
174.3000        -6.6616      -7.0467       0.3851  2979.0
174.4000        -6.6622      -7.0086       0.3464  2680.0
174.5000        -6.6543      -7.0561       0.4018  3108.2
174.6000        -6.6605      -7.0430       0.3826  2959.7
174.7000        -6.6588      -7.0031       0.3444  2664.1
174.8000        -6.6641      -7.0439       0.3798  2938.0
174.9000        -6.6618      -7.1016       0.4398  3402.3
175.0000        -6.6655      -7.0506       0.3852  2979.7
175.1000        -6.6607      -7.0781       0.4174  3229.1
175.2000        -6.6640      -7.0987       0.4347  3362.8
175.3000        -6.6639      -7.0295       0.3656  2828.2
175.4000        -6.6625      -7.0632       0.4007  3099.8
175.5000        -6.6632      -7.0821       0.4189  3240.7
175.6000        -6.6650      -7.0983       0.4333  3352.3
175.7000        -6.6669      -7.0076       0.3407  2635.4
175.8000        -6.6679      -7.0226       0.3547  2744.1
175.9000        -6.6661      -6.9990       0.3328  2574.9
176.0000        -6.6636      -7.1014       0.4378  3386.9
176.1000        -6.6670      -7.0389       0.3719  2877.1
176.2000        -6.6679      -7.0168       0.3489  2699.3
176.3000        -6.6651      -7.0570       0.3919  3032.2
176.4000        -6.6671      -7.2057       0.5387  4167.3
176.5000        -6.6652      -7.0698       0.4045  3129.5
176.6000        -6.6657      -7.0642       0.3985  3082.9
176.7000        -6.6640      -7.1159       0.4519  3495.8
176.8000        -6.6675      -7.0262       0.3586  2774.6
176.9000        -6.6649      -7.0844       0.4195  3245.3
177.0000        -6.6645      -7.0042       0.3397  2627.8
177.1000        -6.6677      -7.0531       0.3854  2982.0
177.2000        -6.6649      -7.0755       0.4107  3177.0
177.3000        -6.6624      -7.0305       0.3682  2848.4
177.4000        -6.6656      -7.0829       0.4172  3227.8
177.5000        -6.6636      -7.0689       0.4053  3135.5
177.6000        -6.6647      -7.0767       0.4120  3187.5
177.7000        -6.6621      -6.9901       0.3280  2537.4
177.8000        -6.6687      -7.1617       0.4929  3813.4
177.9000        -6.6707      -7.0696       0.3989  3085.8
178.0000        -6.6645      -7.1003       0.4358  3371.4
178.1000        -6.6670      -7.0395       0.3726  2882.2
178.2000        -6.6678      -7.0265       0.3587  2775.0
178.3000        -6.6651      -7.0020       0.3369  2606.4
178.4000        -6.6632      -7.0760       0.4128  3193.5
178.5000        -6.6633      -7.0427       0.3794  2935.0
178.6000        -6.6630      -7.1679       0.5049  3906.3
178.7000        -6.6636      -7.0963       0.4327  3347.3
178.8000        -6.6654      -7.0915       0.4261  3296.7
178.9000        -6.6670      -7.0562       0.3893  3011.5
179.0000        -6.6658      -7.0605       0.3947  3053.4
179.1000        -6.6657      -6.9909       0.3252  2515.7
179.2000        -6.6666      -6.9847       0.3181  2461.0
179.3000        -6.6681      -7.0902       0.4221  3265.4
179.4000        -6.6643      -7.0746       0.4103  3174.1
179.5000        -6.6691      -7.0630       0.3938  3046.9
179.6000        -6.6611      -7.0304       0.3693  2857.1
179.7000        -6.6607      -7.0117       0.3509  2715.0
179.8000        -6.6609      -7.0164       0.3555  2750.2
179.9000        -6.6594      -7.0621       0.4027  3115.3
180.0000        -6.6621      -7.1345       0.4724  3654.9
180.1000        -6.6632      -7.0260       0.3628  2807.0
180.2000        -6.6633      -7.0815       0.4182  3235.6
180.3000        -6.6625      -7.1166       0.4541  3513.3
180.4000        -6.6621      -7.0284       0.3662  2833.4
180.5000        -6.6655      -7.0505       0.3850  2978.2
180.6000        -6.6648      -7.0451       0.3803  2941.9
180.7000        -6.6643      -7.0402       0.3758  2907.6
180.8000        -6.6678      -6.9878       0.3200  2475.9
180.9000        -6.6703      -7.0205       0.3502  2709.1
181.0000        -6.6682      -7.0787       0.4106  3176.2
181.1000        -6.6637      -7.0423       0.3786  2928.8
181.2000        -6.6643      -7.0587       0.3944  3051.0
181.3000        -6.6626      -7.0799       0.4173  3228.6
181.4000        -6.6644      -7.1160       0.4516  3493.9
181.5000        -6.6644      -7.1006       0.4362  3374.5
181.6000        -6.6656      -7.0351       0.3695  2858.2
181.7000        -6.6632      -7.0197       0.3564  2757.4
181.8000        -6.6609      -7.0043       0.3434  2656.7
181.9000        -6.6640      -7.0398       0.3758  2907.3
182.0000        -6.6672      -7.0825       0.4154  3213.3
182.1000        -6.6634      -7.1482       0.4847  3750.2
182.2000        -6.6676      -7.0691       0.4014  3105.6
182.3000        -6.6663      -6.9880       0.3217  2489.1
182.4000        -6.6619      -7.0732       0.4113  3181.7
182.5000        -6.6660      -7.0677       0.4017  3107.8
182.6000        -6.6650      -7.0175       0.3526  2727.6
182.7000        -6.6669      -7.0401       0.3732  2887.6
182.8000        -6.6672      -7.0273       0.3601  2785.8
182.9000        -6.6673      -7.0430       0.3757  2906.3
183.0000        -6.6679      -7.1384       0.4705  3640.0
183.1000        -6.6684      -7.0856       0.4172  3227.9
183.2000        -6.6680      -7.1380       0.4700  3635.9
183.3000        -6.6678      -7.0136       0.3457  2674.8
183.4000        -6.6680      -7.0012       0.3333  2578.2
183.5000        -6.6701      -7.0410       0.3709  2869.0
183.6000        -6.6632      -7.1134       0.4502  3483.1
183.7000        -6.6678      -7.0576       0.3897  3015.1
183.8000        -6.6645      -7.0404       0.3758  2907.6
183.9000        -6.6659      -7.0569       0.3910  3024.8
184.0000        -6.6442      -6.9683       0.3240  2506.7
184.1000        -6.6293      -6.9696       0.3404  2633.2
184.2000        -6.6406      -6.9898       0.3492  2701.5
184.3000        -6.6528      -7.1119       0.4590  3551.3
184.4000        -6.6579      -7.0593       0.4014  3105.1
184.5000        -6.6612      -7.0385       0.3773  2918.9
184.6000        -6.6647      -7.0657       0.4010  3102.5
184.7000        -6.6593      -7.0859       0.4265  3299.8
184.8000        -6.6641      -7.0387       0.3746  2898.1
184.9000        -6.6625      -7.0489       0.3864  2989.0
185.0000        -6.6637      -7.0584       0.3947  3053.5
185.1000        -6.6650      -7.0470       0.3820  2955.4
185.2000        -6.6672      -7.0261       0.3589  2776.9
185.3000        -6.6649      -6.9515       0.2867  2217.8
185.4000        -6.6648      -7.0052       0.3405  2634.0
185.5000        -6.6660      -7.1123       0.4463  3452.8
185.6000        -6.6685      -7.0507       0.3822  2956.9
185.7000        -6.6657      -7.0168       0.3511  2716.4
185.8000        -6.6678      -7.0345       0.3666  2836.3
185.9000        -6.6683      -7.0795       0.4112  3181.3
186.0000        -6.6645      -7.0549       0.3904  3020.3
186.1000        -6.6639      -7.0246       0.3607  2790.5
186.2000        -6.6687      -7.1571       0.4884  3778.6
186.3000        -6.6653      -7.0329       0.3676  2843.9
186.4000        -6.6630      -7.0677       0.4048  3131.5
186.5000        -6.6670      -7.0458       0.3788  2930.7
186.6000        -6.6639      -6.9749       0.3110  2405.9
186.7000        -6.6666      -7.0731       0.4065  3145.1
186.8000        -6.6655      -7.0299       0.3644  2818.9
186.9000        -6.6675      -7.0082       0.3407  2635.8
187.0000        -6.6686      -7.0215       0.3529  2730.1
187.1000        -6.6697      -7.0639       0.3941  3049.2
187.2000        -6.6673      -7.0892       0.4218  3263.4
187.3000        -6.6670      -7.0839       0.4168  3224.7
187.4000        -6.6661      -7.1063       0.4402  3405.8
187.5000        -6.6656      -7.0207       0.3551  2747.0
187.6000        -6.6591      -6.9841       0.3250  2514.3
187.7000        -6.6627      -6.9480       0.2853  2207.5
187.8000        -6.6633      -7.0594       0.3961  3064.3
187.9000        -6.6640      -7.1036       0.4396  3400.9
188.0000        -6.6673      -7.1250       0.4577  3541.1
188.1000        -6.6665      -7.0120       0.3455  2673.2
188.2000        -6.6652      -7.0050       0.3399  2629.2
188.3000        -6.6662      -7.0584       0.3922  3034.5
188.4000        -6.6687      -7.1341       0.4654  3600.6
188.5000        -6.6670      -7.0281       0.3610  2793.2
188.6000        -6.6639      -7.0049       0.3410  2637.8
188.7000        -6.6607      -7.1555       0.4947  3827.3
188.8000        -6.6615      -7.0373       0.3759  2907.9
188.9000        -6.6661      -7.0297       0.3637  2813.4
189.0000        -6.6638      -6.9845       0.3207  2481.2
189.1000        -6.6625      -7.0388       0.3763  2911.4
189.2000        -6.6621      -7.0003       0.3383  2616.8
189.3000        -6.6636      -7.1293       0.4657  3603.2
189.4000        -6.6646      -7.1618       0.4971  3845.9
189.5000        -6.6675      -7.0752       0.4077  3153.8
189.6000        -6.6669      -7.0524       0.3855  2982.4
189.7000        -6.6696      -7.0608       0.3913  3027.0
189.8000        -6.6629      -7.0603       0.3974  3074.6
189.9000        -6.6674      -7.0561       0.3887  3007.0
190.0000        -6.6646      -7.0407       0.3761  2909.4
190.1000        -6.6668      -6.9912       0.3244  2509.7
190.2000        -6.6701      -7.0541       0.3840  2970.6
190.3000        -6.6680      -7.1148       0.4468  3456.9
190.4000        -6.6676      -7.1074       0.4397  3401.9
190.5000        -6.6674      -7.0575       0.3901  3017.8
190.6000        -6.6682      -7.0171       0.3489  2699.1
190.7000        -6.6624      -7.0522       0.3898  3015.4
190.8000        -6.6675      -7.0933       0.4258  3294.4
190.9000        -6.6668      -6.9912       0.3244  2509.9
191.0000        -6.6657      -7.0774       0.4117  3185.0
191.1000        -6.6671      -7.0374       0.3703  2864.7
191.2000        -6.6659      -7.0128       0.3469  2683.9
191.3000        -6.6590      -7.0393       0.3802  2941.6
191.4000        -6.6651      -7.0393       0.3742  2895.1
191.5000        -6.6636      -7.0592       0.3956  3060.5
191.6000        -6.6629      -7.0430       0.3801  2940.5
191.7000        -6.6614      -7.0858       0.4244  3283.5
191.8000        -6.6631      -7.0609       0.3978  3077.7
191.9000        -6.6650      -7.0548       0.3898  3015.4
192.0000        -6.6662      -7.0224       0.3562  2755.7
192.1000        -6.6649      -7.0756       0.4106  3176.8
192.2000        -6.6664      -7.0735       0.4072  3150.0
192.3000        -6.6684      -7.0790       0.4106  3176.5
192.4000        -6.6700      -7.0369       0.3669  2838.8
192.5000        -6.6678      -7.0848       0.4170  3225.8
192.6000        -6.6676      -7.0631       0.3955  3060.1
192.7000        -6.6640      -7.0406       0.3766  2913.9
192.8000        -6.6606      -7.0480       0.3873  2996.5
192.9000        -6.6644      -7.0340       0.3696  2859.5
193.0000        -6.6677      -7.0613       0.3936  3045.2
193.1000        -6.6670      -7.0149       0.3479  2691.5
193.2000        -6.6693      -7.0881       0.4188  3240.3
193.3000        -6.6650      -7.0307       0.3657  2829.4
193.4000        -6.6606      -7.1202       0.4597  3556.1
193.5000        -6.6620      -6.9737       0.3117  2411.7
193.6000        -6.6636      -7.1168       0.4532  3506.4
193.7000        -6.6635      -7.0308       0.3673  2841.4
193.8000        -6.6636      -7.0180       0.3544  2742.1
193.9000        -6.6626      -7.0309       0.3683  2849.4
194.0000        -6.6618      -7.0963       0.4345  3361.5
194.1000        -6.6624      -7.1057       0.4433  3429.6
194.2000        -6.6583      -7.0286       0.3703  2864.9
194.3000        -6.6583      -6.9849       0.3266  2526.9
194.4000        -6.6625      -7.0696       0.4071  3149.3
194.5000        -6.6623      -7.0136       0.3512  2717.4
194.6000        -6.6589      -7.0253       0.3663  2834.0
194.7000        -6.6661      -7.0415       0.3754  2904.2
194.8000        -6.6662      -7.0958       0.4296  3323.2
194.9000        -6.6655      -7.0682       0.4027  3115.6
195.0000        -6.6677      -7.0823       0.4146  3207.1
195.1000        -6.6650      -6.9882       0.3232  2500.3
195.2000        -6.6671      -7.0426       0.3755  2904.9
195.3000        -6.6650      -6.9764       0.3115  2409.5
195.4000        -6.6685      -7.0993       0.4308  3332.9
195.5000        -6.6606      -7.0128       0.3522  2724.8
195.6000        -6.6639      -6.9970       0.3331  2577.1
195.7000        -6.6647      -7.0111       0.3463  2679.4
195.8000        -6.6665      -7.0206       0.3541  2739.2
195.9000        -6.6651      -6.9898       0.3246  2511.4
196.0000        -6.6659      -7.0010       0.3351  2592.8
196.1000        -6.6632      -7.0855       0.4223  3267.3
196.2000        -6.6674      -7.0200       0.3526  2727.8
196.3000        -6.6647      -7.0465       0.3818  2953.4
196.4000        -6.6682      -7.0693       0.4011  3103.0
196.5000        -6.6661      -7.0767       0.4107  3177.0
196.6000        -6.6654      -7.0809       0.4155  3214.2
196.7000        -6.6639      -7.0032       0.3393  2624.8
196.8000        -6.6653      -7.0240       0.3587  2775.2
196.9000        -6.6657      -7.1054       0.4397  3401.8
197.0000        -6.6660      -6.9849       0.3189  2467.0
197.1000        -6.6689      -7.1324       0.4636  3586.5
197.2000        -6.6660      -7.0461       0.3801  2940.7
197.3000        -6.6651      -6.9922       0.3271  2530.9
197.4000        -6.6621      -7.1040       0.4419  3418.9
197.5000        -6.6660      -7.0594       0.3935  3043.9
197.6000        -6.6662      -7.0582       0.3920  3033.0
197.7000        -6.6657      -7.0349       0.3692  2856.0
197.8000        -6.6683      -7.0702       0.4019  3109.2
197.9000        -6.6672      -7.0315       0.3643  2818.3
198.0000        -6.6665      -7.0432       0.3767  2914.2
198.1000        -6.6676      -7.0478       0.3802  2941.6
198.2000        -6.6597      -7.0157       0.3560  2754.0
198.3000        -6.6626      -7.0292       0.3667  2836.7
198.4000        -6.6658      -7.0918       0.4259  3295.1
198.5000        -6.6655      -6.9931       0.3276  2534.8
198.6000        -6.6652      -7.0695       0.4043  3128.0
198.7000        -6.6661      -7.1006       0.4345  3361.7
198.8000        -6.6644      -7.0062       0.3418  2644.4
198.9000        -6.6623      -7.1592       0.4969  3844.0
199.0000        -6.6617      -7.0602       0.3985  3083.0
199.1000        -6.6634      -7.1212       0.4578  3541.9
199.2000        -6.6658      -7.0103       0.3445  2665.2
199.3000        -6.6645      -7.0699       0.4054  3136.2
199.4000        -6.6636      -7.0220       0.3584  2772.6
199.5000        -6.6678      -7.1096       0.4418  3418.3
199.6000        -6.6631      -7.0289       0.3658  2830.1
199.7000        -6.6653      -7.0758       0.4104  3175.3
199.8000        -6.6668      -7.0590       0.3922  3033.8
199.9000        -6.6660      -6.9574       0.2914  2254.6
200.0000        -6.6612      -7.0594       0.3982  3080.6
200.1000        -6.6653      -7.0301       0.3648  2821.9
200.2000        -6.6682      -7.0793       0.4110  3180.0
200.3000        -6.6631      -7.0302       0.3672  2840.4
200.4000        -6.6632      -7.0032       0.3400  2630.4
200.5000        -6.6660      -7.0650       0.3991  3087.5
200.6000        -6.6669      -7.1248       0.4579  3542.2
200.7000        -6.6642      -7.0406       0.3764  2912.3
200.8000        -6.6645      -7.0258       0.3612  2794.7
200.9000        -6.6575      -7.0826       0.4252  3289.3
201.0000        -6.6599      -6.9800       0.3201  2476.4
201.1000        -6.6619      -7.0440       0.3821  2956.0
201.2000        -6.6652      -7.0372       0.3719  2877.4
201.3000        -6.6651      -7.0578       0.3928  3038.8
201.4000        -6.6609      -6.9935       0.3326  2573.2
201.5000        -6.6650      -7.0640       0.3990  3087.0
201.6000        -6.6664      -7.0253       0.3589  2776.5
201.7000        -6.6652      -7.0712       0.4060  3140.8
201.8000        -6.6668      -7.1556       0.4888  3781.7
201.9000        -6.6650      -7.0708       0.4058  3139.2
202.0000        -6.6670      -7.1238       0.4567  3533.6
202.1000        -6.6633      -7.0596       0.3963  3065.7
202.2000        -6.6629      -7.1225       0.4596  3555.5
202.3000        -6.6630      -6.9956       0.3326  2573.2
202.4000        -6.6639      -7.0221       0.3581  2770.6
202.5000        -6.6644      -7.0404       0.3760  2909.1
202.6000        -6.6676      -7.0989       0.4313  3336.5
202.7000        -6.6652      -7.0323       0.3671  2839.9
202.8000        -6.6628      -7.0708       0.4080  3156.4
202.9000        -6.6643      -7.0174       0.3531  2731.3
203.0000        -6.6646      -7.0499       0.3853  2980.9
203.1000        -6.6638      -7.0554       0.3916  3029.4
203.2000        -6.6661      -7.0371       0.3710  2870.4
203.3000        -6.6638      -7.0533       0.3895  3013.3
203.4000        -6.6646      -7.0654       0.4008  3100.8
203.5000        -6.6670      -7.0654       0.3985  3082.7
203.6000        -6.6679      -7.0955       0.4276  3308.3
203.7000        -6.6671      -7.0636       0.3965  3067.1
203.8000        -6.6667      -6.9910       0.3243  2508.8
203.9000        -6.6619      -7.0379       0.3760  2909.1
204.0000        -6.6623      -7.0273       0.3650  2823.8
204.1000        -6.6620      -7.0500       0.3881  3002.1
204.2000        -6.6636      -7.0032       0.3396  2627.0
204.3000        -6.6646      -7.0623       0.3978  3077.2
204.4000        -6.6645      -7.0852       0.4207  3255.0
204.5000        -6.6665      -7.0832       0.4167  3224.1
204.6000        -6.6695      -7.0563       0.3868  2992.7
204.7000        -6.6633      -7.0067       0.3434  2656.5
204.8000        -6.6623      -7.1200       0.4577  3540.9
204.9000        -6.6672      -7.0814       0.4143  3204.8
205.0000        -6.6644      -7.0301       0.3657  2829.4
205.1000        -6.6627      -7.0469       0.3842  2972.4
205.2000        -6.6629      -7.0989       0.4360  3372.9
205.3000        -6.6665      -7.1337       0.4672  3614.4
205.4000        -6.6633      -7.1585       0.4952  3831.3
205.5000        -6.6656      -7.0235       0.3579  2768.8
205.6000        -6.6694      -7.0930       0.4235  3276.7
205.7000        -6.6656      -6.9719       0.3064  2370.1
205.8000        -6.6637      -7.0143       0.3506  2712.7
205.9000        -6.6642      -7.0107       0.3465  2680.9
206.0000        -6.6579      -7.0510       0.3931  3041.5
206.1000        -6.6644      -7.0008       0.3363  2602.1
206.2000        -6.6676      -7.0272       0.3595  2781.3
206.3000        -6.6681      -7.0472       0.3791  2933.0
206.4000        -6.6682      -7.0441       0.3759  2908.0
206.5000        -6.6658      -7.0442       0.3784  2927.5
206.6000        -6.6653      -6.9756       0.3103  2400.8
206.7000        -6.6693      -7.0648       0.3955  3059.9
206.8000        -6.6668      -7.0211       0.3543  2740.9
206.9000        -6.6699      -7.0168       0.3469  2683.5
207.0000        -6.6596      -7.0215       0.3619  2799.9
207.1000        -6.6660      -7.0173       0.3512  2717.2
207.2000        -6.6661      -7.0965       0.4304  3329.8
207.3000        -6.6626      -6.9741       0.3115  2409.5
207.4000        -6.6674      -7.0997       0.4323  3344.1
207.5000        -6.6640      -7.0018       0.3377  2612.8
207.6000        -6.6577      -7.0480       0.3903  3019.7
207.7000        -6.6618      -7.0968       0.4349  3364.8
207.8000        -6.6583      -7.0970       0.4387  3394.1
207.9000        -6.6605      -7.0980       0.4375  3384.5
208.0000        -6.6626      -7.0084       0.3458  2675.3
208.1000        -6.6627      -6.9487       0.2860  2212.9
208.2000        -6.6602      -7.0558       0.3956  3060.5
208.3000        -6.6674      -7.0908       0.4235  3276.2
208.4000        -6.6655      -7.0536       0.3881  3002.5
208.5000        -6.6620      -6.9872       0.3252  2516.0
208.6000        -6.6662      -7.0929       0.4267  3300.9
208.7000        -6.6668      -7.0612       0.3944  3051.3
208.8000        -6.6645      -6.9870       0.3225  2494.8
208.9000        -6.6633      -7.0333       0.3700  2862.4
209.0000        -6.6678      -7.1430       0.4752  3676.2
209.1000        -6.6647      -7.0724       0.4077  3153.8
209.2000        -6.6644      -6.9879       0.3235  2503.0
209.3000        -6.6676      -7.1226       0.4550  3520.1
209.4000        -6.6625      -7.0255       0.3630  2808.4
209.5000        -6.6664      -7.0618       0.3954  3058.7
209.6000        -6.6636      -7.0593       0.3957  3061.0
209.7000        -6.6622      -7.0955       0.4333  3352.1
209.8000        -6.6684      -7.0183       0.3499  2706.6
209.9000        -6.6670      -7.0655       0.3985  3082.8
210.0000        -6.6689      -7.0463       0.3774  2919.8
210.1000        -6.6671      -7.0310       0.3640  2815.7
210.2000        -6.6659      -7.0953       0.4294  3322.3
210.3000        -6.6691      -6.9896       0.3205  2479.5
210.4000        -6.6673      -7.1496       0.4823  3731.1
210.5000        -6.6678      -7.1011       0.4334  3352.6
210.6000        -6.6663      -7.0546       0.3883  3004.3
210.7000        -6.6669      -7.0189       0.3521  2723.7
210.8000        -6.6644      -7.1105       0.4461  3451.2
210.9000        -6.6670      -7.1066       0.4396  3401.2
211.0000        -6.6626      -7.0624       0.3998  3093.0
211.1000        -6.6621      -7.0013       0.3393  2624.7
211.2000        -6.6647      -7.0557       0.3911  3025.4
211.3000        -6.6623      -7.0962       0.4338  3356.2
211.4000        -6.6673      -7.0748       0.4075  3152.5
211.5000        -6.6691      -7.1117       0.4426  3424.2
211.6000        -6.6705      -7.0291       0.3586  2774.1
211.7000        -6.6680      -7.0573       0.3893  3012.1
211.8000        -6.6675      -7.0356       0.3680  2847.3
211.9000        -6.6696      -7.0187       0.3491  2700.6
212.0000        -6.6643      -7.0667       0.4024  3113.2
212.1000        -6.6597      -7.0462       0.3865  2990.3
212.2000        -6.6612      -7.0167       0.3555  2749.9
212.3000        -6.6639      -7.0259       0.3620  2800.7
212.4000        -6.6626      -7.0416       0.3790  2932.0
212.5000        -6.6605      -7.0346       0.3741  2894.1
212.6000        -6.6635      -7.0208       0.3573  2764.3
212.7000        -6.6621      -7.0474       0.3853  2980.9
212.8000        -6.6652      -7.1018       0.4365  3377.2
212.9000        -6.6673      -7.0921       0.4249  3286.9
213.0000        -6.6646      -6.9970       0.3324  2571.5
213.1000        -6.6633      -7.0219       0.3586  2774.4
213.2000        -6.6662      -7.0429       0.3767  2914.1
213.3000        -6.6650      -7.0949       0.4299  3325.5
213.4000        -6.6657      -7.0449       0.3792  2933.8
213.5000        -6.6642      -7.1003       0.4361  3373.7
213.6000        -6.6670      -7.0242       0.3572  2763.7
213.7000        -6.6665      -7.1046       0.4381  3389.4
213.8000        -6.6671      -7.0364       0.3693  2856.8
213.9000        -6.6659      -6.9806       0.3146  2434.2
214.0000        -6.6641      -7.0313       0.3672  2840.6
214.1000        -6.6623      -7.0410       0.3787  2929.8
214.2000        -6.6599      -7.0812       0.4213  3259.4
214.3000        -6.6629      -7.1130       0.4501  3482.2
214.4000        -6.6641      -7.0600       0.3959  3062.7
214.5000        -6.6628      -7.0666       0.4038  3123.7
214.6000        -6.6584      -6.9631       0.3047  2357.1
214.7000        -6.6645      -7.0221       0.3576  2766.2
214.8000        -6.6666      -7.0798       0.4132  3197.0
214.9000        -6.6647      -6.9968       0.3321  2569.0
215.0000        -6.6644      -7.0055       0.3411  2638.9
215.1000        -6.6646      -7.0538       0.3892  3010.7
215.2000        -6.6688      -7.0861       0.4173  3228.3
215.3000        -6.6638      -6.9938       0.3300  2553.2
215.4000        -6.6610      -7.1375       0.4765  3686.1
215.5000        -6.6652      -7.0481       0.3829  2962.2
215.6000        -6.6619      -7.0210       0.3590  2777.5
215.7000        -6.6608      -7.0371       0.3763  2910.9
215.8000        -6.6610      -7.0193       0.3584  2772.4
215.9000        -6.6597      -7.0554       0.3957  3061.6
216.0000        -6.6550      -7.0267       0.3717  2875.3
216.1000        -6.6639      -7.0926       0.4287  3316.6
216.2000        -6.6615      -6.9510       0.2894  2239.2
216.3000        -6.6625      -7.0990       0.4365  3376.6
216.4000        -6.6640      -7.0682       0.4042  3127.3
216.5000        -6.6639      -7.0575       0.3936  3045.0
216.6000        -6.6603      -7.0233       0.3630  2808.2
216.7000        -6.6617      -7.1141       0.4523  3499.4
216.8000        -6.6649      -7.0005       0.3355  2595.7
216.9000        -6.6657      -7.0697       0.4040  3125.6
217.0000        -6.6700      -6.9377       0.2677  2071.3
217.1000        -6.6636      -7.0486       0.3850  2978.8
217.2000        -6.6623      -7.1008       0.4385  3392.6
217.3000        -6.6612      -7.1045       0.4432  3429.1
217.4000        -6.6608      -7.0693       0.4085  3160.3
217.5000        -6.6618      -7.0494       0.3875  2998.2
217.6000        -6.6636      -7.0787       0.4151  3211.3
217.7000        -6.6627      -7.1109       0.4482  3467.3
217.8000        -6.6618      -7.0823       0.4204  3252.5
217.9000        -6.6633      -7.0499       0.3866  2990.8
218.0000        -6.6683      -7.0350       0.3667  2836.7
218.1000        -6.6656      -7.0356       0.3701  2862.8
218.2000        -6.6657      -7.0136       0.3478  2691.0
218.3000        -6.6641      -7.0183       0.3542  2740.1
218.4000        -6.6594      -7.0431       0.3837  2968.1
218.5000        -6.6639      -7.1173       0.4534  3507.4
218.6000        -6.6656      -7.1224       0.4567  3533.5
218.7000        -6.6642      -6.9933       0.3291  2546.3
218.8000        -6.6651      -7.0713       0.4062  3142.4
218.9000        -6.6657      -7.0286       0.3629  2807.5
219.0000        -6.6643      -7.1795       0.5151  3985.2
219.1000        -6.6607      -6.9768       0.3161  2445.2
219.2000        -6.6674      -7.0990       0.4316  3338.8
219.3000        -6.6643      -7.1001       0.4358  3371.7
219.4000        -6.6638      -7.0564       0.3925  3036.9
