Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
175.4000        -6.1753      -6.5237       0.3484  2695.5
175.5000        -6.1930      -6.6042       0.4112  3181.1
175.6000        -6.1754      -6.5020       0.3267  2527.3
175.7000        -6.1687      -6.6087       0.4400  3404.1
175.8000        -6.1478      -6.6828       0.5351  4139.5
175.9000        -6.1630      -6.5108       0.3478  2690.3
176.0000        -6.1610      -6.6027       0.4417  3417.1
176.1000        -6.1349      -6.6178       0.4829  3735.5
176.2000        -6.1274      -6.5314       0.4040  3125.5
176.3000        -6.1247      -6.5343       0.4095  3168.4
176.4000        -6.1516      -6.6005       0.4489  3473.0
176.5000        -6.1528      -6.5832       0.4304  3329.8
176.6000        -6.1852      -6.5540       0.3689  2853.8
176.7000        -6.1813      -6.6441       0.4627  3580.0
176.8000        -6.1256      -6.5400       0.4144  3205.9
176.9000        -6.1420      -6.5618       0.4199  3248.3
177.0000        -6.1442      -6.4382       0.2940  2274.2
177.1000        -6.0996      -6.5172       0.4176  3230.9
177.2000        -6.0719      -6.4783       0.4063  3143.7
177.3000        -6.1141      -6.4894       0.3753  2903.3
177.4000        -6.1428      -6.5069       0.3641  2817.1
177.5000        -6.1626      -6.6196       0.4570  3535.9
177.6000        -6.1535      -6.5111       0.3576  2766.7
177.7000        -6.1633      -6.6253       0.4619  3573.8
177.8000        -6.1551      -6.5331       0.3780  2924.1
177.9000        -6.1423      -6.5634       0.4211  3257.8
178.0000        -6.1418      -6.5754       0.4336  3354.3
178.1000        -6.1663      -6.5595       0.3932  3042.0
178.2000        -6.1762      -6.5922       0.4160  3218.7
178.3000        -6.1811      -6.6311       0.4500  3481.5
178.4000        -6.1807      -6.6368       0.4561  3528.6
178.5000        -6.1747      -6.5560       0.3814  2950.3
178.6000        -6.2023      -6.6446       0.4423  3421.8
178.7000        -6.1859      -6.5508       0.3649  2822.9
178.8000        -6.1909      -6.6283       0.4374  3384.0
178.9000        -6.1968      -6.5665       0.3697  2860.2
179.0000        -6.2074      -6.6278       0.4203  3251.8
179.1000        -6.2043      -6.5990       0.3947  3053.8
179.2000        -6.1964      -6.5509       0.3545  2742.6
179.3000        -6.1645      -6.5503       0.3859  2985.2
179.4000        -6.1633      -6.5607       0.3974  3074.5
179.5000        -6.1721      -6.5745       0.4024  3113.1
179.6000        -6.1682      -6.6142       0.4460  3450.4
179.7000        -6.1859      -6.5510       0.3652  2825.2
179.8000        -6.1950      -6.5790       0.3840  2970.8
179.9000        -6.1839      -6.5569       0.3729  2885.2
180.0000        -6.1812      -6.5260       0.3448  2667.5
180.1000        -6.1912      -6.6164       0.4252  3289.7
180.2000        -6.1997      -6.5672       0.3675  2842.8
180.3000        -6.1806      -6.5841       0.4035  3121.8
180.4000        -6.1488      -6.5743       0.4254  3291.1
180.5000        -6.1712      -6.6028       0.4316  3338.8
180.6000        -6.1781      -6.5358       0.3577  2766.9
180.7000        -6.1636      -6.5870       0.4234  3275.5
180.8000        -6.1625      -6.4841       0.3217  2488.7
180.9000        -6.1590      -6.6113       0.4522  3498.4
181.0000        -6.1151      -6.5125       0.3974  3074.7
181.1000        -6.1307      -6.5387       0.4080  3156.4
181.2000        -6.1567      -6.5867       0.4300  3326.9
181.3000        -6.1904      -6.5872       0.3967  3069.3
181.4000        -6.1548      -6.5817       0.4269  3302.7
181.5000        -6.1803      -6.6480       0.4677  3618.4
181.6000        -6.1956      -6.6392       0.4436  3432.1
181.7000        -6.2068      -6.6839       0.4771  3691.1
181.8000        -6.2202      -6.6286       0.4084  3159.6
181.9000        -6.2010      -6.4977       0.2967  2295.1
182.0000        -6.1969      -6.5238       0.3269  2529.2
182.1000        -6.1997      -6.5656       0.3660  2831.4
182.2000        -6.2030      -6.6328       0.4299  3325.7
182.3000        -6.1976      -6.6569       0.4592  3552.7
182.4000        -6.1442      -6.5679       0.4237  3278.0
182.5000        -6.1294      -6.5279       0.3985  3083.0
182.6000        -6.1362      -6.5867       0.4505  3485.1
182.7000        -6.1503      -6.5922       0.4419  3418.7
182.8000        -6.1181      -6.5147       0.3966  3068.4
182.9000        -6.1382      -6.5412       0.4030  3117.5
183.0000        -6.1421      -6.5524       0.4103  3174.1
183.1000        -6.1459      -6.4618       0.3160  2444.5
183.2000        -6.1579      -6.5552       0.3974  3074.0
183.3000        -6.1784      -6.5453       0.3669  2838.1
183.4000        -6.1969      -6.6748       0.4779  3697.1
183.5000        -6.1776      -6.5819       0.4044  3128.3
183.6000        -6.1785      -6.6656       0.4871  3768.4
183.7000        -6.1292      -6.6039       0.4748  3672.9
183.8000        -6.1468      -6.5016       0.3548  2745.0
183.9000        -6.1865      -6.5357       0.3491  2701.1
184.0000        -6.1584      -6.5764       0.4179  3233.2
184.1000        -6.1824      -6.5389       0.3565  2757.8
184.2000        -6.1732      -6.5766       0.4034  3120.8
184.3000        -6.1885      -6.5271       0.3385  2619.1
184.4000        -6.2076      -6.6346       0.4271  3303.8
184.5000        -6.2106      -6.6418       0.4313  3336.3
184.6000        -6.1799      -6.6471       0.4672  3614.7
184.7000        -6.2029      -6.6282       0.4253  3290.2
184.8000        -6.1936      -6.6485       0.4549  3519.3
184.9000        -6.1561      -6.5511       0.3950  3055.8
185.0000        -6.1644      -6.4664       0.3020  2336.1
185.1000        -6.1843      -6.5274       0.3431  2654.6
185.2000        -6.1928      -6.6142       0.4214  3260.0
185.3000        -6.1902      -6.6293       0.4392  3397.7
185.4000        -6.1981      -6.6606       0.4625  3577.8
185.5000        -6.1819      -6.5238       0.3419  2644.8
185.6000        -6.1613      -6.5268       0.3655  2827.9
185.7000        -6.1534      -6.6190       0.4655  3601.4
185.8000        -6.1652      -6.5196       0.3544  2742.1
185.9000        -6.1915      -6.6125       0.4210  3256.8
186.0000        -6.1718      -6.6195       0.4477  3463.6
186.1000        -6.1738      -6.6292       0.4554  3522.8
186.2000        -6.1829      -6.6360       0.4531  3505.4
186.3000        -6.1777      -6.6105       0.4329  3348.7
186.4000        -6.2040      -6.6332       0.4292  3320.4
186.5000        -6.1693      -6.6451       0.4759  3681.4
186.6000        -6.1448      -6.5757       0.4309  3333.7
186.7000        -6.1463      -6.6046       0.4583  3545.7
186.8000        -6.1550      -6.5250       0.3700  2862.2
186.9000        -6.1533      -6.4870       0.3337  2581.5
187.0000        -6.1915      -6.6083       0.4168  3224.4
187.1000        -6.1929      -6.6000       0.4071  3149.5
187.2000        -6.2171      -6.5420       0.3249  2513.2
187.3000        -6.1859      -6.6453       0.4594  3553.9
187.4000        -6.2043      -6.5879       0.3836  2967.8
187.5000        -6.2195      -6.6017       0.3822  2956.8
187.6000        -6.2154      -6.6017       0.3863  2988.5
187.7000        -6.2276      -6.6213       0.3937  3045.8
187.8000        -6.1916      -6.5825       0.3910  3024.6
187.9000        -6.1518      -6.4500       0.2982  2306.7
188.0000        -6.1831      -6.5945       0.4113  3182.2
188.1000        -6.1849      -6.6727       0.4879  3774.3
188.2000        -6.1643      -6.5971       0.4328  3348.4
188.3000        -6.1587      -6.6531       0.4944  3824.8
188.4000        -6.1710      -6.5806       0.4096  3168.8
188.5000        -6.1534      -6.5546       0.4012  3103.6
188.6000        -6.1597      -6.6775       0.5177  4005.5
188.7000        -6.1726      -6.5846       0.4121  3188.0
188.8000        -6.1933      -6.6223       0.4290  3318.9
188.9000        -6.1541      -6.5847       0.4306  3331.5
189.0000        -6.1657      -6.5557       0.3900  3017.4
189.1000        -6.1802      -6.6674       0.4871  3768.6
189.2000        -6.2219      -6.7131       0.4912  3800.2
189.3000        -6.2096      -6.6198       0.4102  3173.6
189.4000        -6.2002      -6.6063       0.4061  3141.5
189.5000        -6.1597      -6.6608       0.5011  3876.7
189.6000        -6.1688      -6.5376       0.3688  2853.4
189.7000        -6.1671      -6.5877       0.4206  3253.9
189.8000        -6.1794      -6.5591       0.3796  2937.0
189.9000        -6.1545      -6.4452       0.2907  2248.7
190.0000        -6.1503      -6.6021       0.4518  3495.0
190.1000        -6.1459      -6.5812       0.4353  3367.3
190.2000        -6.1201      -6.5138       0.3937  3046.1
190.3000        -6.1663      -6.6006       0.4344  3360.5
190.4000        -6.1713      -6.5957       0.4245  3283.7
190.5000        -6.1649      -6.4519       0.2870  2220.0
190.6000        -6.1568      -6.5417       0.3848  2977.1
190.7000        -6.1692      -6.4719       0.3026  2341.2
190.8000        -6.1532      -6.5558       0.4026  3114.8
190.9000        -6.1561      -6.4984       0.3423  2648.5
191.0000        -6.1652      -6.5308       0.3656  2828.3
191.1000        -6.1825      -6.6498       0.4673  3615.3
191.2000        -6.1811      -6.6168       0.4357  3370.6
191.3000        -6.1832      -6.5161       0.3330  2576.0
191.4000        -6.1764      -6.5242       0.3477  2690.2
191.5000        -6.1635      -6.5692       0.4057  3138.5
191.6000        -6.1434      -6.6527       0.5093  3940.4
191.7000        -6.1337      -6.5585       0.4248  3286.0
191.8000        -6.1536      -6.5887       0.4351  3366.4
191.9000        -6.1428      -6.5169       0.3741  2894.5
192.0000        -6.1326      -6.5517       0.4192  3242.8
192.1000        -6.1442      -6.5035       0.3593  2779.6
192.2000        -6.1686      -6.6017       0.4332  3351.0
192.3000        -6.1624      -6.5131       0.3507  2713.4
192.4000        -6.1826      -6.4936       0.3110  2406.3
192.5000        -6.1600      -6.5802       0.4202  3250.7
192.6000        -6.1713      -6.6822       0.5109  3952.1
192.7000        -6.1778      -6.6178       0.4400  3404.3
192.8000        -6.1614      -6.5232       0.3618  2798.7
192.9000        -6.1629      -6.5488       0.3859  2985.8
193.0000        -6.1772      -6.5163       0.3391  2623.5
193.1000        -6.1380      -6.5734       0.4354  3368.7
193.2000        -6.1305      -6.5137       0.3832  2964.8
193.3000        -6.1319      -6.5453       0.4135  3198.8
193.4000        -6.1487      -6.4726       0.3239  2506.0
193.5000        -6.1647      -6.5164       0.3517  2720.8
193.6000        -6.1589      -6.5429       0.3840  2970.4
193.7000        -6.1473      -6.6171       0.4698  3634.4
193.8000        -6.1407      -6.4457       0.3051  2360.1
193.9000        -6.1495      -6.5545       0.4049  3132.7
194.0000        -6.1680      -6.5660       0.3980  3078.7
194.1000        -6.1954      -6.6461       0.4507  3486.8
194.2000        -6.1979      -6.6301       0.4322  3343.5
194.3000        -6.1604      -6.5881       0.4277  3309.1
194.4000        -6.1373      -6.6250       0.4877  3773.2
194.5000        -6.1467      -6.4824       0.3357  2597.0
194.6000        -6.1444      -6.5841       0.4397  3401.3
194.7000        -6.1491      -6.5483       0.3992  3088.3
194.8000        -6.1563      -6.5949       0.4386  3392.8
194.9000        -6.1469      -6.5858       0.4390  3395.9
195.0000        -6.1401      -6.5284       0.3883  3004.4
195.1000        -6.1291      -6.4436       0.3145  2433.2
195.2000        -6.0963      -6.5608       0.4645  3593.7
195.3000        -6.0934      -6.5233       0.4299  3325.8
195.4000        -6.0987      -6.4861       0.3875  2997.6
195.5000        -6.1300      -6.5874       0.4574  3538.5
195.6000        -6.1557      -6.5693       0.4136  3199.7
195.7000        -6.1705      -6.5577       0.3872  2995.6
195.8000        -6.1489      -6.5421       0.3932  3041.8
195.9000        -6.1534      -6.5884       0.4350  3365.4
196.0000        -6.1670      -6.5294       0.3624  2803.5
196.1000        -6.1803      -6.6188       0.4385  3392.5
196.2000        -6.1873      -6.6097       0.4225  3268.3
196.3000        -6.1752      -6.6070       0.4318  3340.2
196.4000        -6.1824      -6.5706       0.3882  3003.3
196.5000        -6.1665      -6.4906       0.3242  2507.9
196.6000        -6.1613      -6.5426       0.3814  2950.4
196.7000        -6.1614      -6.5612       0.3998  3093.1
196.8000        -6.1391      -6.5647       0.4256  3292.5
196.9000        -6.1491      -6.5589       0.4098  3170.0
197.0000        -6.1550      -6.5951       0.4401  3404.5
197.1000        -6.1153      -6.5068       0.3915  3028.7
197.2000        -6.1514      -6.5657       0.4143  3205.2
197.3000        -6.1545      -6.4884       0.3339  2582.8
197.4000        -6.1351      -6.4719       0.3369  2606.0
197.5000        -6.1556      -6.4992       0.3437  2658.9
197.6000        -6.1414      -6.5604       0.4190  3241.8
197.7000        -6.1561      -6.5807       0.4246  3284.8
197.8000        -6.1473      -6.6204       0.4731  3660.2
197.9000        -6.1613      -6.4993       0.3380  2615.1
198.0000        -6.1564      -6.5686       0.4122  3189.0
198.1000        -6.1032      -6.5782       0.4750  3674.6
198.2000        -6.1293      -6.5054       0.3760  2909.2
198.3000        -6.1392      -6.5555       0.4163  3220.5
198.4000        -6.1317      -6.5707       0.4390  3396.0
198.5000        -6.1594      -6.6678       0.5084  3933.3
198.6000        -6.1712      -6.6212       0.4499  3480.7
198.7000        -6.1697      -6.5509       0.3812  2949.0
198.8000        -6.1522      -6.5875       0.4353  3367.7
198.9000        -6.1856      -6.6298       0.4442  3436.6
199.0000        -6.1765      -6.5276       0.3512  2716.8
199.1000        -6.1878      -6.5726       0.3848  2976.9
199.2000        -6.1944      -6.6495       0.4551  3521.1
199.3000        -6.1744      -6.6851       0.5107  3951.0
199.4000        -6.1471      -6.6239       0.4768  3688.9
199.5000        -6.1656      -6.6341       0.4685  3624.2
199.6000        -6.1846      -6.6112       0.4267  3300.8
199.7000        -6.1762      -6.5934       0.4173  3228.1
199.8000        -6.1493      -6.5849       0.4356  3369.7
199.9000        -6.1751      -6.6112       0.4361  3373.9
200.0000        -6.1754      -6.6246       0.4492  3474.9
200.1000        -6.1743      -6.5427       0.3685  2850.5
200.2000        -6.1620      -6.6099       0.4478  3464.5
200.3000        -6.1644      -6.5072       0.3428  2651.7
200.4000        -6.1731      -6.6365       0.4634  3585.0
200.5000        -6.1907      -6.5418       0.3511  2716.2
200.6000        -6.1905      -6.5939       0.4035  3121.3
200.7000        -6.1463      -6.5534       0.4071  3149.5
200.8000        -6.1567      -6.5878       0.4311  3335.3
200.9000        -6.1309      -6.5935       0.4626  3578.7
201.0000        -6.1514      -6.5269       0.3755  2905.0
201.1000        -6.1604      -6.5950       0.4346  3362.2
201.2000        -6.1608      -6.5572       0.3964  3066.7
201.3000        -6.1585      -6.5509       0.3924  3035.8
201.4000        -6.1564      -6.5689       0.4125  3191.4
201.5000        -6.1473      -6.5337       0.3863  2988.9
201.6000        -6.1371      -6.5953       0.4582  3544.8
201.7000        -6.1445      -6.5096       0.3651  2824.7
201.8000        -6.1231      -6.5048       0.3816  2952.4
201.9000        -6.1468      -6.4872       0.3404  2633.5
202.0000        -6.1359      -6.4917       0.3558  2752.7
202.1000        -6.1223      -6.4287       0.3064  2370.1
202.2000        -6.1342      -6.4951       0.3608  2791.5
202.3000        -6.1403      -6.6087       0.4684  3623.6
202.4000        -6.1666      -6.6008       0.4342  3359.1
202.5000        -6.1528      -6.5733       0.4205  3253.2
202.6000        -6.1302      -6.5564       0.4262  3297.2
202.7000        -6.1580      -6.5225       0.3645  2819.8
202.8000        -6.1381      -6.5855       0.4474  3461.0
202.9000        -6.1269      -6.5781       0.4513  3491.2
203.0000        -6.0348      -6.5229       0.4881  3775.8
203.1000        -6.1025      -6.5947       0.4921  3807.3
203.2000        -6.1154      -6.5104       0.3950  3055.8
203.3000        -6.1018      -6.5582       0.4564  3530.8
203.4000        -6.1020      -6.5939       0.4919  3805.4
203.5000        -6.1322      -6.6225       0.4903  3793.4
203.6000        -6.1711      -6.6335       0.4624  3577.3
203.7000        -6.1701      -6.6131       0.4430  3427.1
203.8000        -6.1715      -6.6804       0.5089  3936.8
203.9000        -6.1773      -6.6065       0.4292  3320.4
204.0000        -6.1982      -6.6705       0.4723  3653.9
204.1000        -6.1962      -6.5834       0.3872  2995.5
204.2000        -6.1698      -6.5282       0.3584  2772.6
204.3000        -6.1295      -6.5357       0.4062  3142.3
204.4000        -6.1486      -6.6214       0.4728  3657.6
204.5000        -6.1562      -6.5146       0.3583  2772.1
204.6000        -6.1434      -6.5274       0.3840  2970.7
204.7000        -6.1789      -6.5754       0.3965  3067.2
204.8000        -6.1762      -6.5299       0.3537  2736.5
204.9000        -6.1924      -6.6565       0.4641  3590.4
205.0000        -6.1933      -6.6348       0.4415  3415.7
205.1000        -6.1784      -6.4906       0.3122  2415.3
205.2000        -6.1869      -6.6215       0.4345  3361.8
205.3000        -6.1519      -6.5303       0.3785  2927.9
205.4000        -6.1582      -6.6051       0.4469  3457.7
205.5000        -6.1205      -6.5125       0.3920  3032.7
205.6000        -6.1405      -6.5411       0.4006  3099.2
205.7000        -6.1091      -6.4427       0.3337  2581.6
205.8000        -6.1343      -6.5968       0.4625  3578.0
205.9000        -6.1653      -6.6198       0.4545  3516.3
206.0000        -6.1216      -6.4787       0.3571  2762.6
206.1000        -6.1319      -6.6315       0.4996  3865.1
206.2000        -6.1466      -6.4932       0.3466  2681.5
206.3000        -6.1513      -6.4830       0.3318  2566.8
206.4000        -6.1655      -6.5445       0.3790  2932.4
206.5000        -6.2155      -6.6049       0.3894  3012.6
206.6000        -6.1617      -6.5526       0.3909  3023.8
206.7000        -6.1602      -6.6472       0.4870  3767.6
206.8000        -6.1815      -6.6068       0.4253  3290.2
206.9000        -6.1876      -6.5364       0.3488  2698.7
207.0000        -6.1785      -6.5993       0.4209  3256.0
207.1000        -6.1811      -6.5812       0.4001  3095.3
207.2000        -6.1672      -6.5781       0.4110  3179.4
207.3000        -6.1657      -6.5506       0.3849  2977.6
207.4000        -6.1537      -6.5650       0.4113  3181.9
207.5000        -6.1465      -6.5339       0.3875  2997.5
207.6000        -6.1446      -6.5974       0.4528  3502.8
207.7000        -6.1511      -6.5729       0.4219  3263.7
207.8000        -6.1638      -6.5465       0.3827  2960.6
207.9000        -6.1395      -6.6211       0.4816  3726.1
208.0000        -6.1319      -6.4917       0.3598  2783.4
208.1000        -6.1652      -6.5992       0.4340  3357.3
208.2000        -6.1833      -6.4964       0.3131  2422.6
208.3000        -6.2064      -6.6356       0.4292  3320.7
208.4000        -6.1923      -6.5068       0.3145  2432.9
208.5000        -6.1960      -6.5812       0.3851  2979.5
208.6000        -6.1731      -6.6558       0.4828  3735.0
208.7000        -6.1580      -6.5179       0.3599  2784.6
208.8000        -6.1641      -6.5132       0.3492  2701.5
208.9000        -6.1223      -6.5952       0.4729  3658.3
209.0000        -6.1184      -6.6657       0.5473  4234.2
209.1000        -6.1531      -6.5763       0.4232  3274.2
209.2000        -6.1715      -6.5389       0.3674  2842.0
209.3000        -6.1689      -6.5345       0.3656  2828.5
209.4000        -6.1767      -6.5220       0.3453  2671.3
209.5000        -6.1863      -6.5430       0.3567  2759.6
209.6000        -6.1716      -6.5424       0.3708  2868.5
209.7000        -6.1875      -6.6339       0.4464  3453.1
209.8000        -6.1760      -6.4893       0.3133  2423.9
209.9000        -6.1872      -6.6435       0.4564  3530.6
210.0000        -6.1899      -6.5596       0.3697  2860.4
210.1000        -6.1611      -6.5827       0.4216  3261.7
210.2000        -6.1849      -6.5629       0.3780  2924.5
210.3000        -6.1660      -6.5601       0.3941  3048.9
210.4000        -6.1787      -6.5452       0.3665  2835.4
210.5000        -6.1917      -6.5694       0.3778  2922.8
210.6000        -6.1802      -6.5598       0.3795  2936.3
210.7000        -6.1749      -6.6330       0.4581  3543.8
210.8000        -6.1904      -6.6407       0.4503  3483.8
210.9000        -6.1933      -6.6231       0.4298  3325.0
211.0000        -6.2036      -6.5952       0.3916  3029.9
211.1000        -6.2036      -6.6134       0.4097  3169.9
211.2000        -6.2250      -6.5948       0.3698  2861.0
211.3000        -6.2139      -6.5798       0.3659  2830.7
211.4000        -6.1787      -6.5941       0.4154  3213.7
211.5000        -6.1334      -6.5074       0.3741  2893.8
211.6000        -6.1100      -6.5961       0.4861  3760.7
211.7000        -6.1407      -6.5840       0.4433  3429.7
211.8000        -6.1555      -6.5930       0.4375  3384.6
211.9000        -6.1778      -6.6287       0.4509  3488.0
212.0000        -6.1329      -6.5818       0.4490  3473.5
212.1000        -6.1420      -6.5277       0.3857  2984.1
212.2000        -6.1569      -6.4543       0.2974  2300.4
212.3000        -6.1869      -6.6232       0.4363  3375.6
212.4000        -6.2017      -6.6643       0.4626  3579.0
212.5000        -6.1950      -6.5579       0.3629  2807.5
212.6000        -6.1958      -6.6178       0.4220  3264.6
212.7000        -6.1639      -6.6211       0.4573  3537.5
212.8000        -6.1825      -6.5649       0.3824  2958.3
212.9000        -6.2032      -6.4748       0.2716  2101.3
213.0000        -6.2009      -6.6445       0.4436  3432.1
213.1000        -6.1667      -6.6082       0.4415  3415.7
213.2000        -6.1625      -6.6030       0.4404  3407.4
213.3000        -6.1774      -6.6139       0.4365  3377.1
213.4000        -6.2091      -6.5877       0.3786  2929.1
213.5000        -6.1751      -6.5552       0.3801  2941.0
213.6000        -6.1485      -6.6531       0.5046  3903.7
213.7000        -6.1517      -6.5969       0.4452  3444.2
213.8000        -6.1228      -6.6384       0.5156  3989.2
213.9000        -6.1554      -6.6489       0.4935  3818.0
214.0000        -6.1291      -6.4817       0.3526  2727.9
214.1000        -6.1486      -6.5943       0.4457  3448.0
214.2000        -6.0864      -6.5232       0.4368  3379.6
214.3000        -6.1049      -6.6195       0.5146  3981.2
214.4000        -6.1578      -6.5794       0.4216  3261.5
214.5000        -6.1711      -6.5017       0.3306  2558.0
214.6000        -6.1876      -6.6062       0.4185  3238.0
214.7000        -6.1465      -6.6004       0.4540  3512.1
214.8000        -6.1684      -6.5979       0.4296  3323.4
214.9000        -6.1853      -6.6886       0.5033  3893.6
215.0000        -6.1835      -6.5643       0.3808  2946.2
215.1000        -6.2022      -6.5740       0.3718  2876.5
215.2000        -6.2110      -6.5543       0.3433  2656.2
215.3000        -6.1922      -6.5671       0.3749  2900.4
215.4000        -6.1859      -6.5590       0.3731  2886.4
215.5000        -6.1705      -6.6314       0.4609  3565.6
215.6000        -6.1790      -6.5967       0.4177  3231.7
215.7000        -6.1813      -6.6288       0.4474  3461.5
215.8000        -6.1719      -6.6429       0.4710  3643.8
215.9000        -6.1625      -6.5400       0.3775  2920.6
216.0000        -6.1499      -6.4952       0.3453  2671.3
216.1000        -6.1142      -6.5596       0.4454  3445.4
216.2000        -6.1422      -6.5804       0.4381  3389.3
216.3000        -6.1639      -6.6268       0.4629  3581.4
216.4000        -6.1454      -6.5328       0.3874  2997.2
216.5000        -6.1640      -6.5667       0.4026  3114.9
216.6000        -6.1654      -6.5783       0.4130  3194.8
216.7000        -6.1808      -6.6066       0.4258  3294.2
216.8000        -6.1942      -6.6279       0.4337  3355.2
216.9000        -6.1826      -6.6114       0.4288  3317.3
217.0000        -6.1667      -6.5559       0.3892  3011.2
217.1000        -6.1564      -6.5345       0.3780  2924.4
217.2000        -6.1648      -6.5581       0.3933  3043.0
217.3000        -6.1749      -6.6614       0.4865  3763.6
217.4000        -6.2050      -6.5791       0.3741  2894.1
217.5000        -6.1996      -6.6090       0.4094  3167.0
217.6000        -6.1795      -6.5634       0.3838  2969.6
217.7000        -6.1642      -6.5477       0.3836  2967.3
217.8000        -6.1752      -6.4826       0.3074  2378.3
217.9000        -6.1588      -6.5549       0.3960  3063.8
218.0000        -6.1542      -6.4723       0.3181  2460.7
218.1000        -6.1288      -6.5118       0.3830  2963.0
218.2000        -6.1360      -6.6177       0.4817  3726.6
218.3000        -6.1694      -6.6031       0.4337  3355.2
218.4000        -6.1670      -6.5418       0.3748  2899.8
218.5000        -6.1653      -6.5180       0.3527  2728.8
218.6000        -6.1223      -6.5669       0.4446  3439.4
218.7000        -6.1353      -6.6245       0.4892  3784.7
218.8000        -6.1258      -6.5334       0.4076  3153.3
218.9000        -6.1129      -6.5968       0.4840  3744.1
219.0000        -6.1290      -6.5172       0.3881  3002.7
219.1000        -6.1225      -6.4816       0.3591  2778.0
219.2000        -6.1060      -6.4808       0.3749  2900.0
219.3000        -6.0823      -6.4862       0.4039  3124.7
219.4000        -6.0992      -6.5287       0.4295  3322.8
219.5000        -6.1094      -6.4974       0.3880  3001.6
219.6000        -6.1081      -6.5861       0.4780  3698.2
219.7000        -6.1183      -6.5407       0.4223  3267.4
219.8000        -6.1044      -6.4513       0.3469  2683.5
219.9000        -6.0665      -6.4840       0.4175  3229.6
220.0000        -6.0920      -6.4721       0.3801  2940.7
