time,n_atoms,n_bonds,sp1,sp2,sp3,undercoord,overcoord,sp2_fraction,sp3_fraction,avg_coordination,avg_bond_length_A
7350,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5098498827290165
7400,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5079476076158767
7450,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5148517412550597
7500,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.504727467350804
7550,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5128641281315114
7600,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5207969357682252
7650,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5326041346630985
7700,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.521066735826806
7750,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5253543786890764
7800,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.521996490257764
7850,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5259533812082133
7900,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5222915232809588
7950,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5262922201609037
8000,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5285981307767051
8050,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5199466363431882
8100,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5004889577093292
8150,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5115162861148217
8200,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5269713586545939
8250,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.522224113450405
8300,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.517596775942915
8350,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5093875535889918
8400,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.511349067282912
8450,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.513221413353808
8500,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.512073594632374
8550,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5140519297421862
8600,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5120824774998167
8650,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5125108202185447
8700,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5127808840983687
8750,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5086982058264244
8800,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5150279384035805
8850,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5088112142185
8900,27,48,1,10,16,1,0,0.37037037037037035,0.5925925925925926,3.5555555555555554,1.504702320988874
8950,27,48,1,10,16,1,0,0.37037037037037035,0.5925925925925926,3.5555555555555554,1.5066400986980593
9000,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5174045348016838
9050,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.529311849115637
9100,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5268352198864028
9150,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5208875335028587
9200,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.515952763621581
9250,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5183127383753876
9300,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5058767045959092
9350,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5108238230248159
9400,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5131181519814407
9450,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.4965272906373694
9500,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5085272507302963
9550,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.512779216254658
9600,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5101606947702655
9650,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5078738479448954
9700,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.523692621483956
9750,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5282609472320043
9800,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.523805927507983
9850,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5216832560958893
9900,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5126261603173985
9950,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5190486145066409
10000,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.531303865486451
10050,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5276928180112739
10100,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.529839080506349
10150,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5103193730972395
10200,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.518409294223915
10250,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5245445981181414
10300,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5283092287635998
10350,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5091273102239122
10400,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.513423454213982
10450,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.4987661094528075
10500,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.498561582872173
10550,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.4955412564406079
10600,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5022087665524406
